ID,Pred
394,0.5014693450761226
395,0.48463491906788164
396,0.4805609103210841
397,0.5223938036391454
398,0.5065778272043862
399,0.5111880528160817
400,0.5126863566780395
401,0.49592414288231734
402,0.4980482091131841
403,0.4999206837745782
404,0.5085693623194512
405,0.5142634956836319
406,0.49137710701155846
407,0.514190475429524
408,0.5224338338539833
409,0.6517858933518231
410,0.5077003880977283
411,0.5103664473505262
412,0.5255116258639522
413,0.527997632898254
414,0.5276887108574323
415,0.5088838234629616
416,0.5059239344772424
417,0.5332626270108299
418,0.5013879201629791
419,0.4769199862471
420,0.5220265583406932
421,0.5001411301447231
422,0.5097666661546241
423,0.5013821632003058
424,0.5035474960036741
425,0.493976254951129
426,0.48435868632005913
427,0.5195259384212589
428,0.5142532267442491
429,0.5072427795272804
430,0.5095573393360232
431,0.5382917037347152
432,0.45859402722014586
433,0.5011702143604213
434,0.46101513378384795
435,0.5315453072083033
436,0.5164467298975892
437,0.5046775862302988
438,0.5035500097550872
439,0.5019902005673604
440,0.404828481469354
441,0.5072407082894355
442,0.5137023128900672
443,0.4879875510889648
444,0.5163540424077399
445,0.4871288757364678
446,0.49862628213206944
447,0.5091649718333331
448,0.504758839138276
449,0.49655795772652456
450,0.3088740077032213
451,0.49552819426763045
452,0.5390816903461815
453,0.5067801291770364
454,0.5092149333022853
455,0.5143911112528757
456,0.5135277165669793
457,0.5208482516484715
458,0.5061618782409633
459,0.5191969828511691
460,0.5116929347731244
461,0.4951049721942392
462,0.4996681369011257
463,0.47624701436087946
464,0.4890086399113691
465,0.524046073269222
466,0.5118278656164462
467,0.5036068419596678
468,0.5171403654449233
469,0.47018310936174473
470,0.5095571994839009
471,0.5106193214946823
472,0.5209159655039989
473,0.4933099688470086
474,0.5297120001668699
475,0.4478783510115366
476,0.4451798999460758
477,0.5635746932473381
478,0.5676489758655703
479,0.5114210038606851
480,0.4999934522775955
481,0.5230889919567905
482,0.49572866303751856
483,0.5245142868364319
484,0.5448457522098906
485,0.491173053899079
486,0.5055520850908126
487,0.5005643792252676
488,0.587693463701814
489,0.4974647357315709
490,0.5123690218187278
491,0.5088352578633514
492,0.4977610815168826
493,0.51333273840749
494,0.49118845145590806
495,0.5268739571671703
496,0.5023379871959782
497,0.5010327392901203
498,0.5071985720891957
499,0.5280534358979122
500,0.5284103208506006
501,0.5686184070916429
502,0.5327407579029976
503,0.5063679204784078
504,0.5492667585760985
505,0.49966007280580055
506,0.5103335444776709
507,0.49393524681581547
508,0.5081415020240959
509,0.4918553612627246
510,0.5288924335822234
511,0.49864176797581433
512,0.4858499947028771
513,0.515221089305848
514,0.48530820245157735
515,0.5175093928072161
516,0.48592514255637853
517,0.5094889059009161
518,0.5144674352188154
519,0.49198716725246894
520,0.5248670055712991
521,0.510905355370434
522,0.47228927908374957
523,0.5674997799569947
524,0.513575317796737
525,0.5208508731877326
526,0.49662723239109313
527,0.4839133646950997
528,0.49752018083987065
529,0.5444789854110408
530,0.49763210359639587
531,0.4982869560072592
532,0.5086015306625554
533,0.505786900750969
534,0.49923837309347874
535,0.505099734149083
536,0.49725612602502023
537,0.49061443543765015
538,0.48704565992337845
539,0.4860344890513407
540,0.504914687596786
541,0.5150540338331552
542,0.5370425050373285
543,0.5115974294687647
544,0.5249568579467377
545,0.481748693067485
546,0.5230145611815713
547,0.49311443422550993
548,0.5049797300288529
549,0.49782883695349966
550,0.49823526986206973
551,0.5049488139808092
552,0.504163136201904
553,0.5225042011574437
554,0.501432454596121
555,0.5489125725348464
556,0.5010749144519956
557,0.5075719926175315
558,0.5048536347195631
559,0.5240572902211967
560,0.4871269952113234
561,0.47079024968635125
562,0.5010844063642155
563,0.522604784271116
564,0.529684123219624
565,0.5976441897421496
566,0.4886227522030812
567,0.5136236097588543
568,0.5192092845427289
569,0.5071797925504677
570,0.5397489133811332
571,0.5014964921371715
572,0.5042682861223935
573,0.49643203680891995
574,0.519255573014656
575,0.5052078049439461
576,0.5184074487886546
577,0.4977503310042547
578,0.5004263849515019
579,0.5148178514488427
580,0.49888008847111726
581,0.496751356237112
582,0.4928204617052579
583,0.5076376398276097
584,0.5370215830034156
585,0.49842637345800217
586,0.5062938998576065
587,0.4775001842879707
588,0.48307956911162325
589,0.49207909025090646
590,0.5022044121565179
591,0.5013954436874997
592,0.492944894649389
593,0.5504298737435535
594,0.5448457522098906
595,0.533221310813898
596,0.5052590404575814
597,0.513545429609005
598,0.5170988844507608
599,0.5126807842655643
600,0.516131692682043
601,0.5028034571636812
602,0.4995036772653058
603,0.49167563145572873
604,0.5495745796575349
605,0.5084023766003479
606,0.5093641804825175
607,0.5184865206561003
608,0.5025036670668854
609,0.5278427426164746
610,0.5153840714265928
611,0.4403962134889218
612,0.49429044987028864
613,0.6209958653562511
614,0.4988428816376418
615,0.5162249599782189
616,0.5104326062840876
617,0.4886701477023512
618,0.5008592259892063
619,0.5142788578726369
620,0.5019027357315806
621,0.5034401179968934
622,0.4984652469029579
623,0.5535775969022843
624,0.5094590947721832
625,0.5336915790685298
626,0.49236801513388695
627,0.4995026836565456
628,0.5007208474549414
629,0.505806626457984
630,0.5303160283103102
631,0.5205286991709482
632,0.49729877981233056
633,0.4880654698469366
634,0.49685186258885644
635,0.5152599100204095
636,0.5140630572216255
637,0.48931075333336616
638,0.45647424511296253
639,0.5681744143598062
640,0.5131226950938885
641,0.5218503650937003
642,0.4908232178535088
643,0.48462016502075506
644,0.5079259592275102
645,0.5023469077078232
646,1.4890974738732712
647,0.511632432503213
648,0.4984838178386971
649,0.5488267122200446
650,0.4600606286283135
651,0.5041580277794786
652,0.5155627249103973
653,4.7771812252937735
654,0.5016998053802163
655,0.5193796665801004
656,0.4871169748939977
657,0.5089041094453577
658,0.5126366024961487
659,0.7556971061766905
660,0.6047571129269634
661,0.5006311501432275
662,0.5146038901204586
663,0.49561636518629604
664,0.5117578682331229
665,0.5003565476342878
666,0.463746996532909
667,0.5036315083339525
668,0.5026603023974944
669,0.4922556453526525
670,0.4960568921969165
671,0.5583271561137294
672,0.517579586846969
673,0.5411556507303384
674,0.48991677699787795
675,0.5154466891332254
676,0.539083684817125
677,0.1291739809304315
678,0.5899198632944421
679,0.48583696414417166
680,0.5317277557996158
681,0.49951966869740405
682,0.4774670343719996
683,0.5608244298806052
684,0.505254759245471
685,0.5602217123763905
686,0.5078117856290613
687,0.535500725012129
688,0.5001379939803181
689,0.48300060389141813
690,0.5159800368322734
691,0.5057721878761186
692,0.50855694144549
693,0.49148910911487065
694,0.5169916599270995
695,0.5389361452631435
696,0.5017618496652152
697,0.5293270289955794
698,0.507006021507065
699,0.5365717141404526
700,0.5093166824835369
701,0.49641513488887296
702,0.4882307543985648
703,0.5126961333093422
704,0.49969034327039674
705,0.4967249384705211
706,0.5064900795887513
707,0.5397403302393847
708,0.5200634460706566
709,0.4999584463243736
710,0.6108760356231548
711,0.518191149193287
712,0.5031069822488454
713,0.5222389456448387
714,0.508980012736662
715,0.496335555646818
716,0.48155625371409866
717,0.4872524906509239
718,0.46930983344778726
719,0.5154561140139519
720,0.5076058814260845
721,0.5072932386816759
722,0.4914595197736626
723,0.48633871469414414
724,0.5154244433482134
725,0.5240722611774575
726,0.5409649895671255
727,0.5456370867366191
728,0.5305407227330218
729,0.49909621889343725
730,0.5186074501259789
731,0.5073285325254175
732,0.5318300941367032
733,0.5217504765562679
734,0.5021124430745993
735,0.5021654293846637
736,0.5233204963977328
737,0.509981458375999
738,0.5238841485957102
739,0.5337798038881822
740,0.5222615833102527
741,0.5013189483320105
742,0.5044361812973917
743,0.5314668374241729
744,0.7170999174696003
745,0.5122306233138785
746,0.4942681744947721
747,0.5148977872655053
748,0.5152299232561365
749,0.503089784552934
750,0.49528750237807473
751,0.518176366303065
752,0.5091335943568027
753,0.49882429883139423
754,0.5197290213066794
755,0.5151143884357958
756,0.49043218605207684
757,0.4945800217577721
758,0.5366929304018716
759,0.4776226715510431
760,0.52541490269264
761,-0.8364639298454847
762,0.4982098096668741
763,0.4910286666468074
764,0.5090309503610929
765,0.5107105243146178
766,0.49892632019092414
767,0.5215762315568844
768,0.40609122279121845
769,0.5295484775919004
770,0.5249085989909866
771,0.49668650759683736
772,0.5224026964675541
773,0.5147549007300868
774,0.47908617990492963
775,0.5092647756239489
776,0.5191651935576921
777,0.49631206488489393
778,0.4996156702677094
779,0.5448457522098906
780,0.5111605097096669
781,0.4902678590189858
782,0.5094214429194364
783,0.4567130983408689
784,0.5028418188165795
785,0.5163939771847521
786,0.48731889922504057
787,0.5345590664310811
788,0.49423293316566436
789,0.4907005603555608
790,0.5011041100301524
791,0.5262392948518029
792,0.4827360486295144
793,0.5248757622255629
794,0.5083731582900802
795,0.49537362705603916
796,0.49090269272777826
797,0.5141805523637338
798,0.5098408486311579
799,0.5146749339941298
800,0.5098460622996912
801,0.4964153348019607
802,0.5097409004990158
803,0.5039545306333282
804,0.516518589342276
805,0.5039934891990792
806,0.5064884827880646
807,0.49844287499724915
808,0.5149225692284674
809,0.49568894744225456
810,0.49820554906336045
811,0.5147960228462556
812,0.4787374099521294
813,0.47922368099119633
814,0.495437097846096
815,0.5171126490204598
816,0.5852883225942604
817,0.5047484829503608
818,0.5131030749586898
819,0.49338745930582867
820,0.4866247796168036
821,0.5001059270268106
822,0.4989439175757712
823,0.5233093716048401
824,0.5272680608676025
825,0.5075208785521577
826,0.5128898226288802
827,0.5002395865182937
828,0.5045685475610667
829,0.5240318826343477
830,0.4920369192800051
831,0.4794074163098381
832,0.5042369245744761
833,0.4883255050573921
834,0.49680768892907895
835,0.5018554028433115
836,0.5070141451321766
837,0.5146879434732724
838,0.5274405379301303
839,0.5193027393522821
840,0.5325193170919966
841,0.5034749301781849
842,0.5168237489077474
843,0.49419967574674467
844,0.5089496740419165
845,0.5141895189177039
846,0.5017038126923467
847,0.4841426977201246
848,0.506024403720895
849,0.5045970682381847
850,0.5154901790500446
851,0.5281417310296075
852,0.5108263180175251
853,0.5168804179236657
854,0.48431891263183663
855,0.5195167307385478
856,0.5293495481979248
857,0.5108300979757927
858,0.5112909762893224
859,0.494711413830846
860,0.49880521437204267
861,0.5160292583220878
862,0.5297236988745309
863,0.5054703969317733
864,0.5064812094132692
865,0.5011345964301377
866,0.5030087395160926
867,0.49039451319496563
868,0.4952491674065662
869,0.506056371749367
870,0.5265447963644221
871,0.47918131247810775
872,0.5373415517193925
873,0.4898378837532426
874,0.4913271491939149
875,0.5266045715193026
876,0.5039718482675246
877,0.5027748974826104
878,0.530621171795365
879,1.0465074627198019
880,0.5242022033703431
881,0.49693237144377245
882,0.5206763004999113
883,0.5197735849772713
884,0.4672312623476834
885,0.4861484487954933
886,0.5404911151329891
887,0.5200690778410287
888,0.5056563197869216
889,0.534961456560993
890,0.5141643951700168
891,0.5074937714862732
892,0.5073831575537255
893,0.5180443321849156
894,0.5187464877830432
895,0.4892222751256057
896,0.5125610755773713
897,0.502525672025049
898,0.4884515627014916
899,0.4702352070983678
900,0.47865087374744136
901,0.48801881544530606
902,0.5334092290022112
903,0.5536968771458181
904,0.5206251218323087
905,0.5058012806889327
906,0.5147963998505178
907,0.5205516710314811
908,0.49111160542731774
909,0.5644106947099069
910,0.49320515351009314
911,0.5054547255268482
912,0.5065691114350891
913,0.5204990510614405
914,0.5247148895133243
915,0.507657316721992
916,0.5083248437364742
917,0.5297409346988685
918,0.5048260274753146
919,0.4874356276576484
920,0.5070415446165663
921,0.49030997604661675
922,0.48843110090207514
923,0.4984336620049776
924,0.4882141159509708
925,0.5133395697249504
926,0.5090683334467164
927,0.5071259756325319
928,0.5046446943409557
929,0.5060198259288663
930,0.5810919186296739
931,0.535622652184374
932,0.47179903234872966
933,0.5004002699554617
934,0.5175845814960777
935,0.48799892621193547
936,0.5080811072375978
937,0.49886708334092017
938,0.5051215215749321
939,0.4862386925004578
940,0.5142406426680329
941,0.4589826639491897
942,0.5063622704100659
943,0.48979927913947235
944,0.5052565384702961
945,0.5086832064791503
946,0.4959262638516566
947,0.49327168865981463
948,0.5227546444278102
949,0.514854019985556
950,0.5005372861787376
951,0.5052880422073367
952,0.4838351153123317
953,0.5134473161983746
954,0.5071574633693887
955,0.4867429365773378
956,1.3436260771673973
957,0.48332422446898465
958,0.5088760664912775
959,0.5249402313137345
960,0.49346997062690323
961,0.5177469680868949
962,0.5024424561155202
963,0.49284949800436056
964,0.5039235313763677
965,0.5042527023775111
966,0.5117781629943648
967,0.4957269826319494
968,0.49977081854270317
969,0.49887569272027515
970,0.4854765030966244
971,0.5235738590787908
972,0.4964792240607684
973,0.5020339650906999
974,0.4973143721649317
975,0.524239956651822
976,0.4995573331224273
977,0.5022012010140993
978,0.5380880111903771
979,0.5131977315639001
980,0.4962745548106921
981,0.5015787742495306
982,0.5389122696997855
983,0.5072081011159292
984,0.4987321748928025
985,0.5295226872884293
986,0.5059485132048098
987,0.5185755461887998
988,0.5077559647382609
989,0.5983528764755663
990,0.5009381507153784
991,0.5216751323484695
992,0.4934960254717788
993,0.5248086094190434
994,0.5444600149902117
995,0.5165975517328869
996,0.5101533187547391
997,0.5028238431067579
998,0.4674914874435904
999,0.6044797409990309
1000,0.5141593962276507
1001,0.49160170762122646
1002,0.4949816607042995
1003,-1.8547013624992796
1004,0.5160028694690465
1005,0.5253490484892612
1006,0.5234658240835007
1007,0.515994719211774
1008,0.5020507610265253
1009,0.5213732209970362
1010,0.484113172271293
1011,0.5154801593621235
1012,0.5064275347155144
1013,0.503646468668251
1014,0.5241701408470402
1015,0.48353734723216835
1016,0.5203178071405427
1017,0.4843071590228516
1018,0.49674178185910095
1019,-0.596725185940173
1020,0.4866193319478075
1021,0.4957591490375254
1022,0.5199013789988514
1023,0.5063480695413615
1024,0.4904078480694862
1025,0.5185176868571116
1026,0.49675021334441766
1027,0.5547263917252913
1028,0.5228766487863161
1029,0.5310842282949298
1030,0.5096588452821397
1031,0.49550637231255396
1032,0.48261502606107376
1033,0.5122922884831155
1034,0.5039224323217681
1035,0.49999830630754566
1036,0.5448209587881269
1037,0.510091520688637
1038,0.505368201696669
1039,0.487604889528655
1040,0.5690817928926419
1041,0.509808208486785
1042,0.5107358763716427
1043,0.5127831386808229
1044,0.514293043807671
1045,0.5239086567009504
1046,0.5331472404861078
1047,0.5072622040705089
1048,0.4983397489127147
1049,0.49201821310791705
1050,0.49304416564108966
1051,0.5094915629371919
1052,0.4894817314692816
1053,0.4144750839538408
1054,0.5257696977877496
1055,0.5251436481542189
1056,0.48021722782331194
1057,0.4267452576649116
1058,0.5130174422327863
1059,0.63888291121359
1060,0.5208969103301112
1061,0.49568747338258273
1062,0.6272579740434711
1063,0.5714657923159673
1064,0.48974294715309524
1065,0.5160864830801731
1066,0.5003285083804485
1067,0.5063755089247373
1068,0.5181117655737246
1069,0.5908940939576288
1070,0.600397005957919
1071,0.4920693768725109
1072,0.48438062779558166
1073,0.4861105393383888
1074,0.5020910341731225
1075,0.5050430731930984
1076,0.5071944429829949
1077,0.5002799848342558
1078,0.48439487270743303
1079,0.4940174864322155
1080,0.5568242845015727
1081,0.4871601807066777
1082,0.5034478784425493
1083,0.487788870326763
1084,0.4269233269683803
1085,0.5227443207150103
1086,0.8335210406224121
1087,0.48860893594636556
1088,0.5197084017584634
1089,0.5541202232327881
1090,0.5139251001404017
1091,0.5077607828779713
1092,0.5222405224176279
1093,0.508351402716912
1094,0.5163984074110257
1095,0.50672969607898
1096,0.5143087567958774
1097,0.4988645572074784
1098,0.5022889331380549
1099,0.5124945698610287
1100,0.5150755689898933
1101,0.5209453059229261
1102,0.51202934170126
1103,0.5073540113126441
1104,0.4951486935341822
1105,0.5252959923556697
1106,0.4929908868480131
1107,0.5353797824997208
1108,0.5211301052560996
1109,0.6030442194369746
1110,0.5085556037855645
1111,0.5108041308784427
1112,0.5209094270534262
1113,0.5299229182829139
1114,0.5097929245502956
1115,0.48098249125636094
1116,0.49367791244993764
1117,0.5098232158648822
1118,0.5356116850438535
1119,0.5173878739398471
1120,0.5209456946812017
1121,0.4980280739054338
1122,0.4941419625975439
1123,0.5178004434077218
1124,0.46874524088276315
1125,0.5025633009175405
1126,0.4964260130191112
1127,0.5256729757098951
1128,0.5114755275386311
1129,0.5233433759195621
1130,0.5014109752925521
1131,1.3436260771673973
1132,0.4976601636348698
1133,0.5166299184043508
1134,0.5009929206987636
1135,0.5433404979631469
1136,0.5039002942847263
1137,0.504735813446138
1138,0.516831988422049
1139,0.45335789161241763
1140,0.511707287132938
1141,0.5093469448313005
1142,0.5369776696987139
1143,0.48972315630466456
1144,0.499177645628782
1145,0.5167157065791401
1146,0.5050502909534594
1147,0.48476009992815877
1148,0.4971414024888335
1149,0.5391559332469104
1150,0.5011346636693168
1151,0.5050570703635614
1152,0.5080445740872108
1153,0.545398158909574
1154,0.48613762746227507
1155,0.5341087642204151
1156,0.5327232667776319
1157,0.51843750929505
1158,0.513823627738423
1159,0.5016555319105611
1160,0.505393048176224
1161,1.442633536646056
1162,0.49504083524120074
1163,0.5195613632393993
1164,0.5182716144925551
1165,0.46803428922401524
1166,0.4927113080442037
1167,0.5026056291326941
1168,0.5075124630843907
1169,0.50532243606393
1170,0.49875506733515546
1171,0.5217757615703671
1172,0.5130693854342682
1173,0.47139702017128154
1174,0.5622929673549933
1175,0.5018104870344623
1176,0.5113150974289994
1177,0.5028041118701025
1178,0.5075960896011636
1179,0.5085751194994251
1180,0.489813514441823
1181,0.5268587003831409
1182,0.5023762937580171
1183,0.5043641735599774
1184,0.5281527077717374
1185,0.4823740217823814
1186,0.5005661291560142
1187,0.5175373251784625
1188,0.5200599545764213
1189,0.49694273420150004
1190,0.5098034034650194
1191,0.5243476577534518
1192,0.45796375461133687
1193,0.510606060460655
1194,0.5252788534802905
1195,1.3436260771673973
1196,0.5122427398905485
1197,0.508723751760847
1198,0.502716273314866
1199,0.5020411215004719
1200,0.5195399004538935
1201,0.5386679352912439
1202,0.4633118353793132
1203,0.5040091182549532
1204,0.5098189266069468
1205,0.5257823028302818
1206,0.5086504442067359
1207,0.49132417122742744
1208,0.5002154913625514
1209,0.486378339738529
1210,0.544736161680963
1211,0.5024586216361586
1212,0.5243043815827514
1213,0.49128252097964614
1214,0.6622402702373955
1215,0.5204076199560693
1216,0.5353233562499478
1217,0.510709586883382
1218,0.4846587992774978
1219,0.5242841691893608
1220,0.4988265186227376
1221,0.5119660469177889
1222,0.5164894887975141
1223,0.4867739091840044
1224,0.5200534901990507
1225,0.48339861696382896
1226,0.4818355770262665
1227,0.4776514921116554
1228,0.49473279907357126
1229,0.440127030017632
1230,0.519802138287711
1231,0.4995538016077336
1232,0.5364647731561908
1233,0.5133374079657231
1234,0.5077634601182418
1235,0.5172548224298029
1236,0.5129416320209732
1237,0.5355458836442385
1238,0.5332358993780131
1239,0.5194023673586152
1240,0.49923825990321097
1241,0.5292618872849332
1242,0.4778093939323315
1243,0.5089348930905134
1244,0.4805527543432712
1245,0.5219371522849748
1246,0.5057547658854652
1247,0.48997660667785614
1248,0.5091150562539947
1249,0.5220866381306485
1250,0.5040305407564863
1251,0.5023984226252388
1252,0.5323328020306077
1253,0.5791171542870956
1254,0.5080591583460707
1255,0.5270040185088514
1256,0.4935955578598518
1257,0.5029995045195327
1258,0.5080877011534354
